,,,,,Label
./OID/Dataset/train/951a5fc8ef41a482.jpg,0,47,1022,905,Bed
./OID/Dataset/train/95223a6f064f0ebe.jpg,0,459,233,777,Bed
./OID/Dataset/train/95223a6f064f0ebe.jpg,108,413,451,591,Bed
./OID/Dataset/train/9548fa8347c2e85e.jpg,0,580,682,1023,Bed
./OID/Dataset/train/95547f6030f2e63f.jpg,0,454,682,1023,Bed
./OID/Dataset/train/9567dda45062b85a.jpg,0,422,719,1023,Bed
./OID/Dataset/train/959c9a23f9c279c8.jpg,105,98,973,643,Bed
./OID/Dataset/train/95a8e2a7dfaa2a94.jpg,748,394,1020,680,Table
./OID/Dataset/train/95a8e2a7dfaa2a94.jpg,0,513,292,679,Table
./OID/Dataset/train/95bf79de670243c7.jpg,616,710,963,767,Table
./OID/Dataset/train/95d85f38a2b36375.jpg,54,414,616,677,Table
./OID/Dataset/train/95d85f38a2b36375.jpg,381,360,760,577,Table
./OID/Dataset/train/95d85f38a2b36375.jpg,488,328,824,472,Table
./OID/Dataset/train/95d85f38a2b36375.jpg,961,355,1023,490,Table
./OID/Dataset/train/95e252000334f455.jpg,0,303,717,682,Bed
./OID/Dataset/train/95e252000334f455.jpg,280,361,518,491,Couch
./OID/Dataset/train/95e9a54162222295.jpg,653,381,1019,736,Bed
./OID/Dataset/train/95e9a54162222295.jpg,0,308,146,344,Bed
./OID/Dataset/train/95e9a54162222295.jpg,0,390,178,554,Bed
./OID/Dataset/train/95e9a54162222295.jpg,1,334,160,389,Bed
./OID/Dataset/train/95e9a54162222295.jpg,320,311,559,375,Bed
./OID/Dataset/train/95e9a54162222295.jpg,356,338,589,461,Bed
./OID/Dataset/train/95e9a54162222295.jpg,394,397,767,540,Bed
./OID/Dataset/train/95ff129e483ce9d5.jpg,8,223,151,479,Table
./OID/Dataset/train/95ff129e483ce9d5.jpg,159,263,366,367,Table
./OID/Dataset/train/95ff129e483ce9d5.jpg,445,279,804,454,Table
./OID/Dataset/train/95ff129e483ce9d5.jpg,801,320,1023,475,Table
./OID/Dataset/train/9604c7c894e9b749.jpg,732,460,1012,693,Table
./OID/Dataset/train/9604c7c894e9b749.jpg,0,628,343,767,Table
./OID/Dataset/train/960f93ef7a28d7ab.jpg,0,241,673,652,Bed
./OID/Dataset/train/9626af001bf109cb.jpg,406,388,1023,642,Bed
./OID/Dataset/train/9653c17b61c93e20.jpg,77,253,1021,981,Couch
./OID/Dataset/train/965595559afa7158.jpg,37,154,719,966,Couch
./OID/Dataset/train/9657dec117330c21.jpg,11,365,550,672,Bed
./OID/Dataset/train/9665f6c12305e15c.jpg,504,544,755,671,Table
./OID/Dataset/train/9665f6c12305e15c.jpg,22,454,193,683,Table
./OID/Dataset/train/9665f6c12305e15c.jpg,950,541,1023,683,Table
./OID/Dataset/train/966cceb976ffbd12.jpg,819,415,1018,574,Table
./OID/Dataset/train/96739c1980b80248.jpg,662,432,1024,659,Couch
./OID/Dataset/train/96810d8c22385c0c.jpg,0,508,1023,680,Table
./OID/Dataset/train/968508c72012614d.jpg,519,379,894,604,Bed
./OID/Dataset/train/969050426a26f655.jpg,0,626,267,1010,Couch
./OID/Dataset/train/969050426a26f655.jpg,155,597,681,784,Couch
./OID/Dataset/train/969dd5780237de3a.jpg,0,274,110,416,Table
./OID/Dataset/train/969dd5780237de3a.jpg,0,457,965,682,Table
./OID/Dataset/train/969dd5780237de3a.jpg,694,311,1023,418,Table
./OID/Dataset/train/96b8fbab444ef4a0.jpg,85,191,1023,724,Table
./OID/Dataset/train/96b8fbab444ef4a0.jpg,124,174,655,341,Table
./OID/Dataset/train/96d39958b7b89bc7.jpg,0,409,1023,681,Bed
./OID/Dataset/train/96d5ed0994a2a7ce.jpg,168,168,675,501,Bed
./OID/Dataset/train/96ed848db9a08dbf.jpg,111,527,480,767,Table
./OID/Dataset/train/96ede9871d2a20e7.jpg,147,77,824,767,Bed
./OID/Dataset/train/96ff0a4ebb00de52.jpg,11,415,605,667,Couch
./OID/Dataset/train/96fff31ba9a66c54.jpg,568,316,909,676,Couch
./OID/Dataset/train/9701bab06e71759d.jpg,461,344,865,935,Couch
./OID/Dataset/train/9708b065666f1b6a.jpg,108,269,1024,753,Bed
./OID/Dataset/train/971fb79b9a45dbc4.jpg,47,437,1022,703,Table
./OID/Dataset/train/971fb79b9a45dbc4.jpg,631,262,1022,407,Table
./OID/Dataset/train/972aca49bf9863a2.jpg,2,49,970,530,Couch
./OID/Dataset/train/9736234d9a437448.jpg,0,344,523,717,Bed
./OID/Dataset/train/973984a53c1cf270.jpg,360,492,541,662,Couch
./OID/Dataset/train/973d25bffac81cea.jpg,374,266,669,410,Bed
./OID/Dataset/train/974eaed3aaa3b5fc.jpg,736,379,1014,591,Table
./OID/Dataset/train/9757d0856ff6080d.jpg,312,251,995,814,Bed
./OID/Dataset/train/9757d0856ff6080d.jpg,0,356,304,813,Bed
./OID/Dataset/train/976f4a30c42e77c2.jpg,77,408,665,813,Couch
./OID/Dataset/train/979e19c1bbffa5c1.jpg,17,600,650,1011,Couch
./OID/Dataset/train/97a9261d2af17a80.jpg,432,337,702,681,Table
./OID/Dataset/train/97a9261d2af17a80.jpg,663,325,1023,685,Table
./OID/Dataset/train/97c12004908cfdab.jpg,12,391,767,868,Couch
./OID/Dataset/train/97c1fb481de5cda9.jpg,146,342,1023,682,Table
./OID/Dataset/train/97d01db61bcbddfa.jpg,142,727,623,1005,Table
./OID/Dataset/train/97d6acfade691535.jpg,48,154,1023,864,Couch
./OID/Dataset/train/97d8a60040492d84.jpg,165,16,722,682,Bed
./OID/Dataset/train/97e3d73598637f4d.jpg,218,547,863,734,Couch
./OID/Dataset/train/97e4edb08ca69d92.jpg,589,520,966,683,Couch
./OID/Dataset/train/97ede57e60c4996e.jpg,17,277,998,738,Couch
./OID/Dataset/train/97ef47224d381d35.jpg,34,296,592,672,Bed
./OID/Dataset/train/97ef47224d381d35.jpg,337,320,688,508,Bed
./OID/Dataset/train/97ef47224d381d35.jpg,499,300,764,439,Bed
./OID/Dataset/train/97ef47224d381d35.jpg,590,287,804,402,Bed
./OID/Dataset/train/97ef47224d381d35.jpg,666,279,853,384,Bed
./OID/Dataset/train/97ef47224d381d35.jpg,785,280,946,341,Bed
./OID/Dataset/train/97ff1585720e93f4.jpg,364,360,979,661,Table
./OID/Dataset/train/981164ce4cca0ea8.jpg,200,411,814,703,Couch
./OID/Dataset/train/981430da49976c20.jpg,0,505,171,714,Bed
./OID/Dataset/train/981430da49976c20.jpg,0,696,520,837,Bed
./OID/Dataset/train/981430da49976c20.jpg,451,398,613,469,Bed
./OID/Dataset/train/981430da49976c20.jpg,451,469,755,691,Bed
./OID/Dataset/train/981430da49976c20.jpg,466,673,1023,837,Bed
./OID/Dataset/train/983816d8e8ff20ca.jpg,363,622,710,762,Table
./OID/Dataset/train/984625137c735039.jpg,399,330,737,683,Table
./OID/Dataset/train/984625137c735039.jpg,3,349,271,610,Table
./OID/Dataset/train/984925945c88dc4e.jpg,24,230,642,736,Bed
./OID/Dataset/train/984b4514f211100b.jpg,110,516,298,604,Table
./OID/Dataset/train/985c3a5e0e7b3920.jpg,49,308,1023,767,Bed
./OID/Dataset/train/98608639243c2c95.jpg,483,511,1023,682,Table
./OID/Dataset/train/986791229dfd9110.jpg,49,131,861,683,Couch
./OID/Dataset/train/986ee39dc9e740c9.jpg,343,308,451,774,Table
./OID/Dataset/train/9871efa89ff76ec3.jpg,177,258,862,614,Table
./OID/Dataset/train/98b8af07075af246.jpg,0,368,723,766,Bed
./OID/Dataset/train/98b8af07075af246.jpg,730,323,1022,570,Bed
./OID/Dataset/train/98bd174fa14b8351.jpg,0,322,270,462,Table
./OID/Dataset/train/98bd174fa14b8351.jpg,279,288,395,399,Table
./OID/Dataset/train/98bd174fa14b8351.jpg,320,317,619,472,Table
./OID/Dataset/train/98bd174fa14b8351.jpg,388,273,471,325,Table
./OID/Dataset/train/98bd174fa14b8351.jpg,446,386,761,681,Table
./OID/Dataset/train/98bd174fa14b8351.jpg,472,263,538,303,Table
./OID/Dataset/train/98bd174fa14b8351.jpg,556,293,681,397,Table
./OID/Dataset/train/98bd174fa14b8351.jpg,676,278,716,372,Table
./OID/Dataset/train/98bd174fa14b8351.jpg,684,346,1023,572,Table
./OID/Dataset/train/98bd174fa14b8351.jpg,799,300,980,361,Table
./OID/Dataset/train/98bd174fa14b8351.jpg,825,277,952,311,Table
./OID/Dataset/train/98c88af9c97a43db.jpg,310,162,707,1022,Bed
./OID/Dataset/train/990a31528a80b9b8.jpg,73,443,860,767,Bed
./OID/Dataset/train/9920ce2c5e89c0b8.jpg,0,440,203,682,Table
./OID/Dataset/train/992a30da7074a7b7.jpg,0,372,961,681,Couch
./OID/Dataset/train/99376f1544bd15d0.jpg,520,366,966,652,Table
./OID/Dataset/train/99376f1544bd15d0.jpg,239,354,412,417,Table
./OID/Dataset/train/99376f1544bd15d0.jpg,927,320,977,416,Table
./OID/Dataset/train/993d0cd831067a79.jpg,0,488,39,555,Table
./OID/Dataset/train/993d0cd831067a79.jpg,9,451,113,536,Table
./OID/Dataset/train/993d0cd831067a79.jpg,40,404,73,442,Table
./OID/Dataset/train/993d0cd831067a79.jpg,79,582,397,682,Table
./OID/Dataset/train/993d0cd831067a79.jpg,319,457,383,546,Table
./OID/Dataset/train/993d0cd831067a79.jpg,609,457,692,541,Table
./OID/Dataset/train/993d0cd831067a79.jpg,859,498,1023,662,Table
./OID/Dataset/train/993d0cd831067a79.jpg,995,415,1023,441,Table
./OID/Dataset/train/9959be749b0e566e.jpg,260,296,1022,970,Bed
./OID/Dataset/train/996173f1a882dfba.jpg,8,476,672,1023,Table
./OID/Dataset/train/9988163bc690a3ab.jpg,259,617,580,767,Table
./OID/Dataset/train/9988163bc690a3ab.jpg,377,468,487,560,Table
./OID/Dataset/train/9988163bc690a3ab.jpg,520,442,611,515,Table
./OID/Dataset/train/9990f3292c372e83.jpg,118,533,682,1023,Bed
./OID/Dataset/train/9999d0504fb32faa.jpg,321,218,1023,683,Couch
./OID/Dataset/train/99a8762aab1c5bae.jpg,452,420,810,586,Table
./OID/Dataset/train/99ced0ed1904a5ac.jpg,17,338,497,676,Bed
./OID/Dataset/train/99ced0ed1904a5ac.jpg,544,385,1023,682,Bed
./OID/Dataset/train/99eb627caaf2db14.jpg,13,509,115,664,Table
./OID/Dataset/train/99eb627caaf2db14.jpg,251,514,296,577,Table
./OID/Dataset/train/99eb627caaf2db14.jpg,259,622,794,730,Table
./OID/Dataset/train/99eb627caaf2db14.jpg,443,492,464,517,Table
./OID/Dataset/train/99eb627caaf2db14.jpg,465,565,792,680,Table
./OID/Dataset/train/99eb627caaf2db14.jpg,480,484,504,513,Table
./OID/Dataset/train/99eb627caaf2db14.jpg,531,480,563,509,Table
./OID/Dataset/train/99f1b5917c964b01.jpg,0,448,227,684,Table
./OID/Dataset/train/99f1b5917c964b01.jpg,118,361,415,535,Table
./OID/Dataset/train/99f1b5917c964b01.jpg,304,341,473,440,Table
./OID/Dataset/train/99f1b5917c964b01.jpg,425,326,508,385,Table
./OID/Dataset/train/99f1b5917c964b01.jpg,471,319,522,353,Table
./OID/Dataset/train/9a0304f848cb89e7.jpg,131,0,1023,677,Bed
./OID/Dataset/train/9a1259746541ece6.jpg,94,261,684,648,Couch
./OID/Dataset/train/9a2f88492af8fbe2.jpg,181,426,1023,575,Table
./OID/Dataset/train/9a384c4eb179b577.jpg,0,627,733,1024,Couch
./OID/Dataset/train/9a3caef038cf7527.jpg,0,0,380,499,Couch
./OID/Dataset/train/9a3caef038cf7527.jpg,374,0,1023,767,Couch
./OID/Dataset/train/9a523827ae7a2eb5.jpg,0,550,1023,767,Table
./OID/Dataset/train/9a58e5bc3a7a15a6.jpg,3,220,555,657,Bed
./OID/Dataset/train/9a58e5bc3a7a15a6.jpg,229,233,834,679,Bed
./OID/Dataset/train/9a5c628882842673.jpg,168,212,757,653,Bed
./OID/Dataset/train/9a600aae8c04f928.jpg,88,39,964,752,Bed
./OID/Dataset/train/9a84d373a732805d.jpg,132,458,387,659,Couch
./OID/Dataset/train/9a8f0fe20b5fa2cb.jpg,468,237,929,409,Couch
./OID/Dataset/train/9aab7c63eaf9b2ef.jpg,13,264,970,795,Bed
./OID/Dataset/train/9ac640e071ead643.jpg,0,330,1024,765,Table
./OID/Dataset/train/9acdb166f21224b2.jpg,151,703,899,1019,Table
./OID/Dataset/train/9ae7cb37db727e65.jpg,0,270,326,652,Bed
./OID/Dataset/train/9ae7cb37db727e65.jpg,0,128,297,374,Bed
./OID/Dataset/train/9af097bd8bf5f9ef.jpg,84,198,1006,768,Couch
./OID/Dataset/train/9af30bd81a86aedd.jpg,0,180,857,767,Couch
./OID/Dataset/train/9af34bf3f4e2bc14.jpg,0,289,92,437,Couch
./OID/Dataset/train/9af34bf3f4e2bc14.jpg,65,298,209,494,Couch
./OID/Dataset/train/9af34bf3f4e2bc14.jpg,185,303,330,450,Couch
./OID/Dataset/train/9af34bf3f4e2bc14.jpg,188,316,400,512,Couch
./OID/Dataset/train/9af3aceb95bd2476.jpg,403,399,982,741,Bed
./OID/Dataset/train/9af46afbac515bc5.jpg,0,339,857,767,Bed
./OID/Dataset/train/9af46afbac515bc5.jpg,329,209,949,631,Bed
./OID/Dataset/train/9b154c0ffa0e6cf7.jpg,39,213,369,505,Couch
./OID/Dataset/train/9b154c0ffa0e6cf7.jpg,223,439,1023,683,Couch
./OID/Dataset/train/9b17bac091854f54.jpg,81,363,927,762,Bed
./OID/Dataset/train/9b191ff638abadd6.jpg,0,125,1001,764,Couch
./OID/Dataset/train/9b1c05f327014fb0.jpg,105,298,922,760,Bed
./OID/Dataset/train/9b276018ac73c261.jpg,31,402,1024,768,Bed
./OID/Dataset/train/9b2ac8c35df3b10f.jpg,664,374,1024,725,Bed
./OID/Dataset/train/9b2ac8c35df3b10f.jpg,0,411,362,766,Bed
./OID/Dataset/train/9b2dc5e922cf4844.jpg,0,253,1024,1024,Couch
./OID/Dataset/train/9b2eb3781a378aa2.jpg,83,84,1021,768,Bed
./OID/Dataset/train/9b2eb3781a378aa2.jpg,89,86,1005,746,Couch
./OID/Dataset/train/9b465d96e335389e.jpg,184,73,972,633,Couch
./OID/Dataset/train/9b761e1276c7c4ce.jpg,0,282,797,681,Table
./OID/Dataset/train/9b761e1276c7c4ce.jpg,488,529,855,681,Table
./OID/Dataset/train/9b91a390f27dab8e.jpg,58,250,651,656,Table
./OID/Dataset/train/9ba068ff854e4607.jpg,484,362,936,548,Table
./OID/Dataset/train/9bb5f40d520530d6.jpg,390,547,867,679,Table
./OID/Dataset/train/9bb994d585ec813d.jpg,392,364,951,673,Couch
./OID/Dataset/train/9bba6c8ed1334b18.jpg,299,408,952,755,Table
./OID/Dataset/train/9bd12f0f0075266b.jpg,0,309,1024,768,Couch
./OID/Dataset/train/9bdb738758a7c67b.jpg,0,243,1023,680,Couch
./OID/Dataset/train/9bdeea338df1e847.jpg,227,543,848,755,Table
./OID/Dataset/train/9be35469fd053ec9.jpg,347,602,681,1019,Bed
./OID/Dataset/train/9be35469fd053ec9.jpg,350,487,434,571,Bed
./OID/Dataset/train/9be35469fd053ec9.jpg,353,525,591,709,Bed
./OID/Dataset/train/9bee33a01c347b47.jpg,556,553,1023,767,Bed
./OID/Dataset/train/9bf2910980ebecae.jpg,221,296,306,401,Table
./OID/Dataset/train/9c1bc6c4d05d1162.jpg,159,571,751,886,Table
./OID/Dataset/train/9c1c8c7cc2c7eeda.jpg,1,28,1023,767,Bed
./OID/Dataset/train/9c2d7367870e4dac.jpg,55,296,831,682,Table
./OID/Dataset/train/9c37680a3dfd74c3.jpg,395,495,960,670,Table
./OID/Dataset/train/9c4197d4bd2b859e.jpg,0,42,996,763,Bed
./OID/Dataset/train/9c79074d8ca4b35e.jpg,408,320,582,404,Table
./OID/Dataset/train/9c7fcb489cb1ae00.jpg,54,443,161,508,Table
./OID/Dataset/train/9c7fcb489cb1ae00.jpg,60,512,444,639,Table
./OID/Dataset/train/9c7fcb489cb1ae00.jpg,448,450,684,611,Table
./OID/Dataset/train/9c9fe2e3df8b1407.jpg,119,68,1024,678,Couch
./OID/Dataset/train/9cb9d59888c807c0.jpg,86,592,792,680,Bed
./OID/Dataset/train/9cba721bb98dece8.jpg,408,137,1022,643,Couch
./OID/Dataset/train/9cc426ea770c221b.jpg,306,400,977,756,Table
./OID/Dataset/train/9cc6212900bd5260.jpg,68,297,960,656,Couch
./OID/Dataset/train/9cecfa1d04a7c5d7.jpg,543,168,1024,634,Couch
./OID/Dataset/train/9d2266113f369242.jpg,196,591,407,763,Table
./OID/Dataset/train/9d31c08f56bc85f4.jpg,173,265,664,586,Bed
./OID/Dataset/train/9d402f0e71ad22e5.jpg,0,476,1023,767,Bed
./OID/Dataset/train/9d5b8f3d961639d9.jpg,0,346,629,600,Table
./OID/Dataset/train/9d8a4293b9db004f.jpg,295,361,629,436,Table
./OID/Dataset/train/9d8a4293b9db004f.jpg,313,398,979,623,Table
./OID/Dataset/train/9d920bcab94dba99.jpg,0,263,85,414,Couch
./OID/Dataset/train/9d920bcab94dba99.jpg,139,290,364,407,Couch
./OID/Dataset/train/9da14d69ef02df65.jpg,0,556,588,767,Bed
./OID/Dataset/train/9da14d69ef02df65.jpg,215,320,768,714,Bed
./OID/Dataset/train/9da14d69ef02df65.jpg,774,414,1023,614,Bed
./OID/Dataset/train/9dacdf8faca2d5a4.jpg,222,555,548,1015,Table
./OID/Dataset/train/9dc6a971e8bc3afb.jpg,0,525,462,743,Bed
./OID/Dataset/train/9dc6a971e8bc3afb.jpg,632,329,1023,727,Bed
./OID/Dataset/train/9dcaa4cc0d00a153.jpg,436,639,471,649,Table
./OID/Dataset/train/9dcbe2a6b2a41ac0.jpg,44,328,460,628,Bed
./OID/Dataset/train/9dcbe2a6b2a41ac0.jpg,54,575,276,767,Bed
./OID/Dataset/train/9dcbe2a6b2a41ac0.jpg,863,410,1012,738,Bed
./OID/Dataset/train/9de0a27a4dae15df.jpg,0,57,1023,767,Table
./OID/Dataset/train/9e0f4f1f62314d54.jpg,101,367,915,752,Couch
./OID/Dataset/train/9e0f4f1f62314d54.jpg,358,234,942,500,Couch
./OID/Dataset/train/9e103e097c6eb744.jpg,0,197,388,399,Table
./OID/Dataset/train/9e103e097c6eb744.jpg,687,452,1023,682,Table
./OID/Dataset/train/9e32a34dfe8b59a4.jpg,820,571,909,713,Table
./OID/Dataset/train/9e3534731c77f38c.jpg,148,396,372,653,Table
./OID/Dataset/train/9e3534731c77f38c.jpg,758,358,1017,548,Table
./OID/Dataset/train/9e38447c20cad141.jpg,0,296,1021,767,Bed
./OID/Dataset/train/9e3a148682754acb.jpg,153,388,1023,767,Table
./OID/Dataset/train/9e3bbcdf302a8500.jpg,649,584,915,614,Table
./OID/Dataset/train/9e3bbcdf302a8500.jpg,895,540,1023,680,Table
./OID/Dataset/train/9e5f153366501a5b.jpg,4,216,360,580,Couch
./OID/Dataset/train/9e6c6073708e1ece.jpg,689,453,1005,681,Couch
./OID/Dataset/train/9e80dfe638cf8afb.jpg,22,450,494,667,Bed
./OID/Dataset/train/9e83f967a4697db4.jpg,298,326,808,749,Bed
./OID/Dataset/train/9e83f967a4697db4.jpg,0,366,228,704,Couch
./OID/Dataset/train/9ebc24b1c7c8eed4.jpg,0,438,460,767,Bed
./OID/Dataset/train/9ecf0e18bbceaaec.jpg,392,574,952,764,Bed
./OID/Dataset/train/9ecf0e18bbceaaec.jpg,503,362,952,580,Bed
./OID/Dataset/train/9edf4f3bad34309f.jpg,161,527,596,860,Bed
./OID/Dataset/train/9ee9215dda95ab48.jpg,0,93,328,201,Bed
./OID/Dataset/train/9ee9215dda95ab48.jpg,10,268,339,491,Bed
./OID/Dataset/train/9ee9215dda95ab48.jpg,190,262,485,345,Bed
./OID/Dataset/train/9ee9215dda95ab48.jpg,342,114,472,191,Bed
./OID/Dataset/train/9ee9215dda95ab48.jpg,393,235,676,320,Bed
./OID/Dataset/train/9ee9215dda95ab48.jpg,458,136,641,202,Bed
./OID/Dataset/train/9ee9215dda95ab48.jpg,637,102,1023,197,Bed
./OID/Dataset/train/9ee9215dda95ab48.jpg,741,246,1001,309,Bed
./OID/Dataset/train/9ee9215dda95ab48.jpg,819,299,1023,454,Bed
./OID/Dataset/train/9eeeba73eb9b3232.jpg,0,596,687,1023,Table
./OID/Dataset/train/9eeeba73eb9b3232.jpg,258,273,422,390,Table
./OID/Dataset/train/9efa09129d566e33.jpg,580,458,1023,767,Bed
./OID/Dataset/train/9efaf8a981a6d007.jpg,0,344,506,632,Bed
./OID/Dataset/train/9f040605f9281532.jpg,562,495,682,804,Couch
./OID/Dataset/train/9f059d06dd85a7ad.jpg,194,240,889,704,Bed
./OID/Dataset/train/9f112804ac6d1ea3.jpg,429,604,788,767,Table
./OID/Dataset/train/9f1ba0a41f51a92b.jpg,0,170,945,713,Couch
./OID/Dataset/train/9f34ec63b5b1319a.jpg,70,334,786,574,Bed
./OID/Dataset/train/9f78b1a2d3554383.jpg,0,313,509,680,Bed
./OID/Dataset/train/9f7d5d349a35873a.jpg,33,577,389,752,Table
./OID/Dataset/train/9f813480ba370766.jpg,0,392,840,682,Couch
./OID/Dataset/train/9fa920ff07c50d11.jpg,0,282,650,681,Bed
./OID/Dataset/train/9fac4533280654a9.jpg,122,404,1023,767,Table
./OID/Dataset/train/9faf2c199c60452f.jpg,923,539,1023,767,Couch
./OID/Dataset/train/9fafd2f326f5b7b4.jpg,227,0,1023,496,Couch
./OID/Dataset/train/9fb3a704d5c58bce.jpg,0,626,595,1009,Bed
./OID/Dataset/train/9fbfdb5c1e4724fe.jpg,0,0,461,536,Bed
./OID/Dataset/train/9fc03c39732d2c28.jpg,0,0,1022,1022,Bed
./OID/Dataset/train/9fcdddc72ce62e09.jpg,247,594,678,1023,Bed
./OID/Dataset/train/9ffaaf7076ade52b.jpg,14,422,420,682,Table
./OID/Dataset/train/9ffaaf7076ade52b.jpg,220,314,316,391,Table
./OID/Dataset/train/9ffaaf7076ade52b.jpg,238,330,335,402,Table
./OID/Dataset/train/9ffaaf7076ade52b.jpg,525,289,749,359,Table
./OID/Dataset/train/9ffaaf7076ade52b.jpg,719,302,835,375,Table
./OID/Dataset/train/9ffaaf7076ade52b.jpg,934,414,1023,629,Table
./OID/Dataset/train/a0020e93947eedd2.jpg,74,231,646,862,Table
./OID/Dataset/train/a035b0688b4fb2fb.jpg,74,573,268,733,Table
./OID/Dataset/train/a035b0688b4fb2fb.jpg,637,561,788,671,Table
./OID/Dataset/train/a035b0688b4fb2fb.jpg,913,554,1023,637,Table
./OID/Dataset/train/a051d6770785ef3b.jpg,203,198,919,767,Bed
./OID/Dataset/train/a051d6770785ef3b.jpg,102,281,281,488,Couch
./OID/Dataset/train/a06cc9eb70781500.jpg,182,558,634,734,Table
./OID/Dataset/train/a070ecbe81964594.jpg,72,429,481,637,Couch
./OID/Dataset/train/a0917b185146b06d.jpg,0,175,1023,481,Couch
./OID/Dataset/train/a0b86c7f695a195e.jpg,23,568,732,1024,Bed
./OID/Dataset/train/a0b9cb17e4ae39fe.jpg,33,67,1023,679,Couch
./OID/Dataset/train/a0cc2e82dd7f484d.jpg,73,390,301,680,Couch
./OID/Dataset/train/a0cc2e82dd7f484d.jpg,598,447,1023,680,Couch
./OID/Dataset/train/a0cc2e82dd7f484d.jpg,760,673,876,680,Couch
./OID/Dataset/train/a0cc2e82dd7f484d.jpg,920,593,1023,680,Couch
./OID/Dataset/train/a0d02270365cadd5.jpg,323,357,1023,681,Table
./OID/Dataset/train/a0d9a4c137ebb9a0.jpg,357,442,749,701,Table
./OID/Dataset/train/a0d9a4c137ebb9a0.jpg,0,582,124,767,Table
./OID/Dataset/train/a0f7923f972078fb.jpg,156,268,918,681,Table
./OID/Dataset/train/a0ff0c91582219a5.jpg,0,700,682,1012,Couch
./OID/Dataset/train/a11f895888459c9b.jpg,248,322,351,371,Table
./OID/Dataset/train/a11f895888459c9b.jpg,461,324,551,393,Table
./OID/Dataset/train/a11f895888459c9b.jpg,503,350,652,426,Table
./OID/Dataset/train/a11f895888459c9b.jpg,813,359,961,501,Table
./OID/Dataset/train/a13feb486f401ed0.jpg,14,270,768,1019,Bed
./OID/Dataset/train/a1437c237a4350e5.jpg,214,277,999,733,Couch
./OID/Dataset/train/a14948e7bf55fd2f.jpg,113,506,555,1019,Bed
./OID/Dataset/train/a156de7778a8ffb7.jpg,26,290,406,640,Bed
./OID/Dataset/train/a156de7778a8ffb7.jpg,570,274,1023,634,Bed
./OID/Dataset/train/a16bc580f75d52b6.jpg,246,344,758,682,Table
./OID/Dataset/train/a16bc580f75d52b6.jpg,400,228,653,379,Table
./OID/Dataset/train/a173174e560a6a9e.jpg,4,441,391,682,Table
./OID/Dataset/train/a173174e560a6a9e.jpg,471,438,847,682,Table
./OID/Dataset/train/a17e33c54dfc8f33.jpg,61,452,262,541,Table
./OID/Dataset/train/a17e33c54dfc8f33.jpg,96,521,381,629,Table
./OID/Dataset/train/a17e33c54dfc8f33.jpg,143,588,555,682,Table
./OID/Dataset/train/a17e33c54dfc8f33.jpg,340,433,1020,597,Table
./OID/Dataset/train/a18081ace2dc402d.jpg,711,8,1023,360,Couch
./OID/Dataset/train/a1a069f0bcac50a3.jpg,0,46,1023,664,Bed
./OID/Dataset/train/a1c0073ee4835c07.jpg,861,417,1016,624,Table
./OID/Dataset/train/a1c0073ee4835c07.jpg,259,453,430,644,Table
./OID/Dataset/train/a1c0073ee4835c07.jpg,389,574,749,644,Table
./OID/Dataset/train/a1c05b7539bc2180.jpg,0,659,1022,964,Table
./OID/Dataset/train/a1d114d59c9fb104.jpg,90,486,1023,682,Couch
./OID/Dataset/train/a1d5ece4fdd913a5.jpg,0,284,1024,820,Couch
./OID/Dataset/train/a1dbe2fbe6f51932.jpg,80,78,1024,768,Bed
./OID/Dataset/train/a1e7b70ffd36c25c.jpg,97,514,575,738,Couch
./OID/Dataset/train/a20f8454108a3311.jpg,275,333,949,677,Table
./OID/Dataset/train/a226a068b08f94be.jpg,32,196,1001,768,Couch
./OID/Dataset/train/a22925fb9cf89a27.jpg,268,265,777,734,Couch
./OID/Dataset/train/a235d739d7211b32.jpg,0,168,1023,682,Bed
./OID/Dataset/train/a23bab0079799397.jpg,753,313,874,406,Table
./OID/Dataset/train/a23bab0079799397.jpg,531,327,603,428,Table
./OID/Dataset/train/a23d0172cf03c0ac.jpg,0,522,128,674,Table
./OID/Dataset/train/a243ffd81d667d60.jpg,0,383,557,669,Table
./OID/Dataset/train/a243ffd81d667d60.jpg,362,628,1010,684,Table
./OID/Dataset/train/a248747183cf1d22.jpg,0,507,582,722,Bed
./OID/Dataset/train/a250d41ed2bf1841.jpg,276,622,546,786,Table
./OID/Dataset/train/a250d41ed2bf1841.jpg,493,523,703,720,Table
./OID/Dataset/train/a250d41ed2bf1841.jpg,643,452,799,541,Table
./OID/Dataset/train/a250d41ed2bf1841.jpg,737,393,848,469,Table
./OID/Dataset/train/a250d41ed2bf1841.jpg,800,373,878,434,Table
./OID/Dataset/train/a250d41ed2bf1841.jpg,841,371,922,416,Table
./OID/Dataset/train/a250d41ed2bf1841.jpg,870,346,931,388,Table
./OID/Dataset/train/a250d41ed2bf1841.jpg,888,340,947,373,Table
./OID/Dataset/train/a250d41ed2bf1841.jpg,916,328,964,353,Table
./OID/Dataset/train/a250d41ed2bf1841.jpg,939,313,979,346,Table
./OID/Dataset/train/a250d41ed2bf1841.jpg,959,295,999,329,Table
./OID/Dataset/train/a271b57f9d2931b5.jpg,360,316,497,415,Couch
